price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms
19821352.0,6.0,САО,40.6,,3.0,33.0,2024.0,1.0,1.0,2.7,2.0
38465513.0,13.0,СЗАО,85.8,36.6,22.0,25.0,2022.0,1.0,0.0,03.02,2.0
23400000.0,17.0,ЮАО,66.02,,3.0,7.0,2024.0,1.0,0.0,,2.0
32964420.0,19.0,СВАО,78.9,,2.0,22.0,2023.0,1.0,0.0,3.0,2.0
32474550.0,19.0,СВАО,74.5,,19.0,22.0,2023.0,1.0,0.0,3.0,2.0
32587200.0,12.0,СВАО,74.4,55.8,4.0,37.0,2024.0,1.0,0.0,3.0,2.0
101639382.0,11.0,ЦАО,105.2,,1.0,7.0,2022.0,1.0,1.0,3.4,2.0
31350680.0,19.0,ЮВАО,70.1,32.7,16.0,21.0,2023.0,1.0,0.0,3.0,2.0
13000000.0,14.0,СВАО,51.0,,11.0,18.0,2023.0,1.0,1.0,,2.0
24520932.0,24.0,ЗАО,63.7,25.8,3.0,21.0,2023.0,1.0,0.0,2.74,2.0
146630000.0,8.0,ЦАО,133.3,,9.0,13.0,2013.0,1.0,1.0,3.15,2.0
20299959.0,5.0,СВАО,67.4,,2.0,33.0,2023.0,1.0,0.0,2.63,2.0
37047354.0,4.0,ЮАО,74.0,,4.0,6.0,2023.0,1.0,0.0,3.15,2.0
42606300.0,2.0,САО,77.8,,21.0,21.0,2023.0,1.0,1.0,3.15,2.0
21225600.0,14.0,ЗАО,53.6,26.3,21.0,21.0,2023.0,1.0,0.0,2.62,2.0
50820000.0,28.0,ЗАО,72.9,27.9,12.0,13.0,2023.0,1.0,0.0,3.58,2.0
12700000.0,20.0,СЗАО,41.5,,2.0,25.0,2024.0,1.0,1.0,3.0,2.0
46855074.0,13.0,ЮЗАО,74.2,35.1,23.0,32.0,2021.0,1.0,0.0,3.1,2.0
15800000.0,19.0,СВАО,60.0,,19.0,25.0,2024.0,1.0,0.0,3.0,2.0
29200000.0,14.0,СЗАО,65.3,28.6,36.0,41.0,2018.0,1.0,0.0,3.2,2.0
34510079.0,6.0,ЗАО,63.0,31.3,11.0,28.0,2022.0,1.0,0.0,3.12,2.0
31043096.0,4.0,ЮАО,59.1,,5.0,6.0,2023.0,1.0,0.0,3.15,2.0
31073840.0,19.0,ЮВАО,63.2,29.7,22.0,22.0,2023.0,1.0,0.0,3.0,2.0
15500000.0,10.0,СЗАО,53.0,,4.0,57.0,2025.0,1.0,0.0,,2.0
31267474.0,5.0,ЗАО,58.48,,2.0,57.0,2024.0,1.0,0.0,2.9,2.0
143796000.0,1.0,ЦАО,104.2,,5.0,9.0,2023.0,1.0,1.0,,2.0
9200000.0,14.0,САО,32.83,20.7,8.0,11.0,2024.0,1.0,0.0,,2.0
15981280.0,10.0,ЗАО,53.2,,3.0,25.0,2021.0,1.0,0.0,2.63,2.0
28436974.0,17.0,СЗАО,60.0,29.5,16.0,16.0,2024.0,1.0,0.0,03.02,2.0
18343212.0,9.0,ЗАО,44.79,30.1,18.0,30.0,2023.0,1.0,0.0,3.3,2.0
19570315.0,10.0,ЮВАО,57.9,,6.0,33.0,2023.0,1.0,0.0,2.72,2.0
85974000.0,1.0,ЦАО,62.3,,8.0,9.0,2023.0,1.0,1.0,,2.0
14500000.0,17.0,ЮВАО,48.74,,11.0,19.0,2024.0,1.0,1.0,3.0,2.0
21809958.0,30.0,ЗАО,52.6,20.8,11.0,34.0,2023.0,1.0,0.0,2.62,2.0
30865030.0,19.0,СВАО,70.1,,12.0,22.0,2023.0,1.0,0.0,3.0,2.0
20069280.0,12.0,ЗАО,54.3,20.2,20.0,21.0,2023.0,1.0,0.0,2.7,2.0
26978000.0,12.0,СВАО,57.4,43.1,11.0,37.0,2024.0,1.0,0.0,3.0,2.0
34001079.0,23.0,ЮАО,73.3,36.2,3.0,11.0,2024.0,1.0,0.0,3.1,2.0
27000000.0,5.0,СЗАО,49.5,26.8,5.0,25.0,2023.0,1.0,0.0,,2.0
42700000.0,27.0,ЗАО,68.2,25.9,11.0,13.0,2023.0,1.0,0.0,3.13,2.0
26990000.0,5.0,ЮВАО,64.0,28.0,16.0,21.0,2023.0,1.0,0.0,,2.0
29178803.0,6.0,ЮЗАО,51.9,,9.0,12.0,2024.0,1.0,0.0,3.17,2.0
29501209.0,15.0,СЗАО,59.94,,3.0,54.0,2027.0,1.0,0.0,3.0,2.0
24520188.0,9.0,ЗАО,66.0,20.7,7.0,21.0,2023.0,1.0,0.0,2.74,2.0
38335900.0,12.0,СЗАО,73.3,32.6,13.0,21.0,2023.0,1.0,0.0,3.1,2.0
19601636.0,10.0,ЗАО,68.9,,4.0,25.0,2021.0,1.0,0.0,2.63,2.0
27000000.0,8.0,ЮВАО,58.0,28.0,26.0,26.0,2023.0,1.0,0.0,,2.0
22000000.0,18.0,ЮЗАО,45.7,15.5,21.0,56.0,2023.0,1.0,0.0,,2.0
31729560.0,19.0,ЮВАО,69.7,29.3,22.0,22.0,2023.0,1.0,0.0,3.0,2.0
27670000.0,5.0,СЗАО,48.3,25.3,17.0,30.0,2024.0,1.0,0.0,3.2,2.0
37950043.0,7.0,ЮАО,59.3,25.7,18.0,22.0,2023.0,1.0,0.0,3.15,2.0
15146733.0,6.0,ЗАО,50.1,,18.0,25.0,2021.0,1.0,0.0,2.63,2.0
26864572.0,4.0,СЗАО,64.52,33.1,45.0,52.0,2024.0,1.0,0.0,2.85,2.0
19080360.0,11.0,ЗАО,48.6,21.7,28.0,33.0,2023.0,1.0,0.0,2.62,2.0
33000000.0,11.0,ЮВАО,61.5,,9.0,14.0,2023.0,1.0,0.0,,2.0
20607312.0,30.0,ЗАО,51.3,20.7,25.0,33.0,2023.0,1.0,0.0,2.62,2.0
16926240.0,10.0,ЗАО,59.1,,5.0,25.0,2021.0,1.0,0.0,2.63,2.0
24719029.0,8.0,СВАО,64.0,,7.0,22.0,2021.0,1.0,0.0,2.72,2.0
32253218.0,5.0,ЗАО,58.58,,2.0,57.0,2024.0,1.0,0.0,2.9,2.0
20398240.0,4.0,ВАО,55.43,27.2,19.0,29.0,2023.0,1.0,0.0,3.0,2.0
16562490.0,10.0,ЗАО,57.0,,4.0,25.0,2021.0,1.0,0.0,2.63,2.0
22236690.0,7.0,ЗАО,52.5,24.4,9.0,21.0,2023.0,1.0,0.0,2.74,2.0
106730000.0,5.0,СЗАО,94.2,30.4,2.0,3.0,2023.0,1.0,1.0,3.1,2.0
29481400.0,5.0,ЮЗАО,59.8,,32.0,34.0,2023.0,1.0,0.0,3.0,2.0
23654000.0,9.0,СВАО,62.7,,13.0,27.0,2022.0,1.0,0.0,,2.0
37190220.0,16.0,СЗАО,60.6,32.4,16.0,24.0,2023.0,1.0,0.0,3.15,2.0
28500000.0,11.0,ЮВАО,69.8,29.3,13.0,22.0,2023.0,1.0,0.0,,2.0
35026650.0,19.0,СВАО,84.3,,2.0,22.0,2023.0,1.0,0.0,3.0,2.0
36074830.0,7.0,ЮАО,68.3,31.9,11.0,40.0,2023.0,1.0,0.0,3.15,2.0
15600000.0,4.0,ЮАО,50.9,20.7,7.0,33.0,2023.0,1.0,0.0,,2.0
36660947.0,23.0,ЮАО,73.5,36.2,5.0,11.0,2024.0,1.0,0.0,3.1,2.0
23500000.0,17.0,ЮВАО,50.5,25.1,3.0,3.0,2023.0,1.0,0.0,05.05,2.0
19999000.0,17.0,ЮАО,65.61,37.8,4.0,12.0,2024.0,1.0,0.0,,2.0
16000000.0,9.0,ЮАО,82.2,41.8,13.0,20.0,2023.0,1.0,0.0,,2.0
23551761.0,7.0,ЮАО,62.1,,11.0,15.0,2022.0,1.0,0.0,2.7,2.0
70001652.0,1.0,ЦАО,80.6,49.6,59.0,85.0,2015.0,1.0,1.0,,2.0
22233103.0,29.0,ЗАО,61.2,21.2,7.0,33.0,2023.0,1.0,0.0,2.62,2.0
120000000.0,5.0,ЦАО,77.4,49.7,2.0,8.0,2023.0,1.0,0.0,,2.0
38144962.0,22.0,ЮАО,54.57,29.3,27.0,29.0,2023.0,1.0,0.0,3.0,2.0
32930240.0,8.0,ЮЗАО,69.9,,18.0,25.0,2024.0,1.0,0.0,3.17,2.0
22567636.0,7.0,ЗАО,52.1,24.4,13.0,21.0,2023.0,1.0,0.0,2.74,2.0
35235420.0,16.0,СЗАО,59.1,31.3,7.0,24.0,2023.0,1.0,0.0,3.15,2.0
34937106.0,25.0,ЮАО,71.19,34.4,4.0,9.0,2023.0,1.0,0.0,3.0,2.0
16459884.0,10.0,ЗАО,55.8,,25.0,25.0,2021.0,1.0,0.0,2.63,2.0
17844459.0,17.0,ЮВАО,53.7,26.8,13.0,29.0,2024.0,1.0,1.0,2.87,2.0
14976000.0,6.0,СЗАО,37.79,,11.0,18.0,2022.0,1.0,1.0,,2.0
29142119.0,5.0,СЗАО,66.4,25.8,2.0,20.0,2023.0,1.0,0.0,2.85,2.0
17750000.0,9.0,ВАО,49.0,20.8,23.0,33.0,2023.0,1.0,0.0,,2.0
180468421.0,6.0,ЦАО,201.7,,3.0,5.0,2019.0,1.0,0.0,5.5,2.0
25380160.0,21.0,ЮЗАО,41.6,,23.0,42.0,2023.0,1.0,0.0,3.0,2.0
117089718.0,11.0,ЦАО,123.5,,2.0,7.0,2022.0,1.0,1.0,3.4,2.0
20000000.0,14.0,ЮЗАО,61.0,34.8,4.0,13.0,2023.0,1.0,0.0,,2.0
62589000.0,2.0,САО,67.3,,3.0,15.0,2023.0,1.0,1.0,,2.0
48000000.0,17.0,ЗАО,64.4,19.3,10.0,34.0,2024.0,1.0,1.0,,2.0
31000000.0,8.0,СЗАО,58.3,,4.0,12.0,2023.0,1.0,0.0,,2.0
31945412.0,15.0,ЮАО,73.6,,4.0,24.0,2023.0,1.0,0.0,3.15,2.0
25635150.0,9.0,СВАО,74.9,,21.0,27.0,2022.0,1.0,0.0,,2.0
36413082.0,6.0,ЮАО,59.9,,6.0,6.0,2023.0,1.0,0.0,3.15,2.0
24018796.0,9.0,ЗАО,40.3,14.9,9.0,15.0,2022.0,1.0,0.0,3.12,2.0
144508000.0,10.0,ЦАО,158.8,48.6,5.0,6.0,2021.0,1.0,1.0,3.85,2.0
21800000.0,4.0,ЮВАО,62.4,,17.0,19.0,2021.0,1.0,0.0,2.64,2.0
15900000.0,19.0,ЮАО,44.35,,3.0,15.0,2024.0,1.0,0.0,2.7,2.0
18065482.0,27.0,ЮАО,58.6,25.6,23.0,23.0,2023.0,1.0,0.0,2.62,2.0
16105292.0,6.0,СЗАО,49.59,44.6,20.0,22.0,2022.0,1.0,1.0,3.0,2.0
13100000.0,20.0,ЮВАО,50.0,31.0,9.0,21.0,2024.0,1.0,1.0,3.0,2.0
15471700.0,12.0,ЗАО,47.9,34.5,4.0,21.0,2020.0,1.0,1.0,3.3,2.0
38352000.0,6.0,ЗАО,75.2,51.8,33.0,41.0,2021.0,1.0,0.0,3.5,2.0
37656492.0,25.0,ЮАО,75.4,33.3,3.0,11.0,2024.0,1.0,0.0,3.1,2.0
66500400.0,3.0,ЦАО,60.4,,65.0,66.0,2020.0,1.0,1.0,3.9,2.0
31956600.0,5.0,ЮЗАО,66.3,,24.0,34.0,2023.0,1.0,0.0,3.0,2.0
22224665.0,30.0,ЗАО,52.9,20.9,21.0,33.0,2023.0,1.0,0.0,2.62,2.0
30086103.0,7.0,ЮАО,61.2,29.8,26.0,40.0,2023.0,1.0,0.0,3.15,2.0
49000000.0,8.0,ЗАО,77.4,27.4,12.0,14.0,2023.0,1.0,0.0,3.0,2.0
20182750.0,9.0,СВАО,58.5,,3.0,27.0,2022.0,1.0,0.0,,2.0
52040000.0,27.0,ЗАО,92.1,30.3,11.0,13.0,2023.0,1.0,0.0,3.13,2.0
35900000.0,19.0,ЮВАО,75.4,,21.0,22.0,2023.0,1.0,0.0,3.1,2.0
29909640.0,19.0,ЮВАО,66.8,30.3,20.0,22.0,2023.0,1.0,0.0,3.0,2.0
19418339.0,6.0,СЗАО,64.54,43.9,22.0,22.0,2022.0,1.0,1.0,3.0,2.0
44287025.0,4.0,СВАО,111.0,,11.0,15.0,2021.0,1.0,1.0,,2.0
44999000.0,9.0,ЦАО,50.0,,1.0,6.0,2020.0,1.0,1.0,,2.0
30244500.0,,СЗАО,71.5,,40.0,47.0,2023.0,1.0,0.0,03.05,2.0
26242560.0,2.0,ВАО,65.28,,5.0,20.0,2024.0,1.0,0.0,,2.0
27663447.0,5.0,СЗАО,66.97,,39.0,52.0,2024.0,1.0,0.0,2.85,2.0
20750600.0,8.0,СВАО,59.8,,6.0,22.0,2021.0,1.0,0.0,2.72,2.0
47550000.0,8.0,ЗАО,75.0,26.6,13.0,14.0,2023.0,1.0,0.0,3.0,2.0
23771000.0,9.0,СВАО,68.9,,4.0,27.0,2022.0,1.0,0.0,,2.0
26400000.0,5.0,СЗАО,55.7,28.4,10.0,30.0,2023.0,1.0,0.0,,2.0
12900000.0,14.0,САО,59.6,29.7,7.0,14.0,2024.0,1.0,0.0,2.75,2.0
51142400.0,7.0,СЗАО,77.9,30.4,14.0,15.0,2023.0,1.0,0.0,3.23,2.0
19748103.0,5.0,ЗАО,62.3,29.3,2.0,23.0,2023.0,1.0,0.0,2.73,2.0
29412746.0,4.0,ЮАО,67.14,30.2,27.0,27.0,2023.0,1.0,0.0,2.87,2.0
21278106.0,2.0,ВАО,53.84,35.1,3.0,20.0,2024.0,1.0,0.0,,2.0
18211840.0,12.0,ЗАО,51.2,23.7,18.0,21.0,2023.0,1.0,0.0,2.7,2.0
29000000.0,7.0,ЮЗАО,60.5,,7.0,34.0,2023.0,1.0,0.0,,2.0
53000000.0,27.0,ЗАО,92.0,30.3,12.0,13.0,2023.0,1.0,0.0,3.13,2.0
25631045.0,6.0,САО,52.5,,3.0,33.0,2024.0,1.0,1.0,2.7,2.0
29831481.0,11.0,СВАО,58.9,,21.0,22.0,2024.0,1.0,0.0,3.0,2.0
19545610.0,10.0,ЮВАО,56.5,,29.0,33.0,2023.0,1.0,0.0,2.72,2.0
18770841.0,10.0,ЮВАО,51.6,,31.0,33.0,2023.0,1.0,0.0,2.72,2.0
13500000.0,20.0,СЗАО,43.0,,2.0,25.0,2024.0,1.0,1.0,3.0,2.0
51180000.0,,ЗАО,70.2,25.2,13.0,14.0,2023.0,1.0,0.0,3.0,2.0
23289218.0,12.0,СЗАО,40.9,,3.0,32.0,2023.0,1.0,0.0,3.0,2.0
20196286.0,8.0,СВАО,58.4,,2.0,22.0,2021.0,1.0,0.0,2.72,2.0
45830000.0,15.0,ЗАО,68.7,25.1,12.0,14.0,2023.0,1.0,0.0,3.0,2.0
38220240.0,16.0,СЗАО,65.2,35.5,23.0,24.0,2023.0,1.0,0.0,3.15,2.0
37235850.0,13.0,ЮЗАО,75.3,35.8,24.0,32.0,2021.0,1.0,0.0,3.1,2.0
150400000.0,6.0,ЦАО,178.6,,3.0,5.0,2019.0,1.0,0.0,5.5,2.0
34500000.0,16.0,СЗАО,64.4,31.9,15.0,20.0,2024.0,1.0,0.0,3.0,2.0
29000000.0,18.0,ЮАО,59.96,44.8,37.0,40.0,2023.0,1.0,0.0,3.15,2.0
42849350.0,19.0,ЮВАО,68.5,31.1,14.0,14.0,2023.0,1.0,0.0,3.0,2.0
25500000.0,17.0,ЮАО,63.39,38.6,4.0,16.0,2024.0,1.0,0.0,2.5,2.0
36202562.0,5.0,ЗАО,65.19,,24.0,57.0,2024.0,1.0,0.0,2.9,2.0
64704000.0,3.0,ЦАО,67.4,,45.0,66.0,2020.0,1.0,1.0,3.9,2.0
28000000.0,19.0,ЮВАО,72.3,38.7,9.0,20.0,2023.0,1.0,0.0,3.1,2.0
38248472.0,22.0,ЮАО,53.57,29.3,26.0,29.0,2023.0,1.0,0.0,3.0,2.0
35191800.0,16.0,СЗАО,68.6,24.3,4.0,6.0,2023.0,1.0,1.0,3.24,2.0
24674179.0,4.0,ЦАО,36.8,21.9,12.0,22.0,2022.0,1.0,0.0,3.25,2.0
30690920.0,19.0,ЮВАО,69.4,29.3,19.0,22.0,2023.0,1.0,0.0,3.0,2.0
21990000.0,10.0,САО,66.7,34.4,18.0,32.0,2023.0,1.0,0.0,2.7,2.0
21000000.0,17.0,ЮВАО,54.0,30.0,21.0,30.0,2024.0,1.0,0.0,,2.0
143712000.0,1.0,ЦАО,99.8,,6.0,9.0,2023.0,1.0,1.0,,2.0
33290901.0,7.0,ЮАО,64.5,31.4,12.0,40.0,2023.0,1.0,0.0,3.15,2.0
20087358.0,10.0,ЗАО,47.83,33.7,20.0,29.0,2023.0,1.0,0.0,3.3,2.0
26428000.0,9.0,СВАО,76.6,,2.0,27.0,2022.0,1.0,0.0,,2.0
28198410.0,26.0,СЗАО,71.8,31.2,3.0,25.0,2024.0,1.0,0.0,03.02,2.0
35857780.0,16.0,СЗАО,57.4,31.1,20.0,24.0,2023.0,1.0,0.0,3.15,2.0
22634700.0,9.0,СВАО,60.3,,16.0,27.0,2022.0,1.0,0.0,,2.0
31200000.0,2.0,СВАО,51.3,,6.0,25.0,2021.0,1.0,1.0,,2.0
22968534.0,24.0,ЗАО,59.2,27.5,18.0,21.0,2023.0,1.0,0.0,2.74,2.0
23117099.0,10.0,ЗАО,58.98,33.5,29.0,30.0,2023.0,1.0,0.0,3.3,2.0
19821140.0,10.0,ЗАО,43.68,30.6,29.0,30.0,2023.0,1.0,0.0,3.3,2.0
34029996.0,19.0,ЮАО,67.3,,4.0,6.0,2023.0,1.0,0.0,3.15,2.0
42304966.0,4.0,СВАО,77.7,,15.0,15.0,2021.0,1.0,1.0,,2.0
33058064.0,19.0,ЮАО,57.1,,6.0,6.0,2023.0,1.0,0.0,3.15,2.0
35711586.0,25.0,ЮАО,64.5,36.3,11.0,14.0,2023.0,1.0,0.0,3.15,2.0
29013160.0,20.0,ЮЗАО,46.6,,37.0,42.0,2023.0,1.0,0.0,3.0,2.0
143593800.0,14.0,ЦАО,125.3,,3.0,8.0,2023.0,1.0,0.0,3.2,2.0
23475144.0,2.0,ВАО,61.6,,3.0,20.0,2024.0,1.0,0.0,,2.0
33404761.0,5.0,СЗАО,65.6,25.8,20.0,20.0,2023.0,1.0,0.0,2.85,2.0
38392500.0,,ЦАО,82.43,30.6,22.0,30.0,2019.0,1.0,0.0,3.1,2.0
26501689.0,24.0,ЗАО,65.1,43.2,1.0,21.0,2023.0,1.0,0.0,4.11,2.0
30821708.0,22.0,ЮАО,52.48,28.7,3.0,29.0,2023.0,1.0,0.0,3.0,2.0
32417493.0,25.0,ЮАО,62.3,35.3,4.0,16.0,2023.0,1.0,0.0,3.15,2.0
32929000.0,12.0,СВАО,74.5,55.9,6.0,37.0,2024.0,1.0,0.0,3.0,2.0
30439054.0,7.0,ЗАО,69.3,21.7,9.0,9.0,2023.0,1.0,0.0,2.74,2.0
21890000.0,4.0,ВАО,55.91,40.6,24.0,29.0,2023.0,1.0,0.0,3.0,2.0
32993222.0,15.0,ЮАО,73.7,,7.0,24.0,2023.0,1.0,0.0,3.15,2.0
17466089.0,2.0,ВАО,44.05,22.7,2.0,20.0,2024.0,1.0,0.0,,2.0
29928000.0,19.0,СВАО,68.8,,3.0,22.0,2023.0,1.0,0.0,3.0,2.0
19468778.0,30.0,ЗАО,51.4,22.7,4.0,33.0,2024.0,1.0,0.0,2.62,2.0
34434514.0,19.0,ЮАО,68.1,,4.0,6.0,2023.0,1.0,0.0,3.15,2.0
32800000.0,14.0,ЮЗАО,48.73,,4.0,17.0,2024.0,1.0,0.0,03.05,2.0
16000000.0,18.0,ЮВАО,48.8,20.3,21.0,25.0,2023.0,1.0,0.0,,2.0
19559584.0,2.0,ВАО,47.09,18.6,2.0,20.0,2024.0,1.0,0.0,,2.0
21600630.0,,ЗАО,50.3,22.1,33.0,33.0,2023.0,1.0,0.0,2.62,2.0
20000000.0,4.0,СВАО,52.3,27.7,6.0,33.0,2023.0,1.0,0.0,,2.0
25265285.0,9.0,ЗАО,56.99,35.5,29.0,29.0,2023.0,1.0,0.0,3.3,2.0
32786819.0,5.0,ЗАО,59.86,,25.0,57.0,2024.0,1.0,0.0,2.9,2.0
24499999.0,20.0,СЗАО,48.3,25.3,17.0,30.0,2023.0,1.0,0.0,,2.0
26051947.0,,ЗАО,59.9,23.6,32.0,33.0,2023.0,1.0,0.0,2.62,2.0
15600000.0,20.0,ЗАО,65.4,39.2,19.0,21.0,2020.0,1.0,1.0,3.0,2.0
29700000.0,5.0,ЦАО,50.0,33.3,11.0,13.0,2022.0,1.0,1.0,3.4,2.0
37352000.0,19.0,СВАО,81.2,60.9,11.0,32.0,2023.0,1.0,0.0,3.0,2.0
27500000.0,13.0,ЮАО,63.0,24.0,2.0,20.0,2024.0,1.0,0.0,3.9,2.0
49000000.0,2.0,ЦАО,52.7,,5.0,8.0,2022.0,0.0,1.0,3.0,2.0
121460000.0,6.0,СЗАО,107.2,32.9,3.0,3.0,2023.0,1.0,1.0,3.1,2.0
42399562.0,25.0,ЮАО,83.7,37.2,12.0,12.0,2023.0,1.0,0.0,3.0,2.0
39597215.0,22.0,ЮАО,86.02,38.8,13.0,14.0,2023.0,1.0,0.0,3.0,2.0
45335090.0,8.0,СЗАО,114.5,38.5,25.0,26.0,2024.0,1.0,0.0,03.02,2.0
103787040.0,9.0,ЦАО,110.6,,5.0,21.0,2023.0,1.0,0.0,3.0,2.0
31701104.0,8.0,ЮЗАО,68.3,,16.0,25.0,2024.0,1.0,0.0,3.17,2.0
29900000.0,19.0,ЮВАО,75.8,,5.0,22.0,2023.0,1.0,0.0,3.2,2.0
77967850.0,12.0,ЗАО,86.5,37.1,2.0,12.0,2023.0,1.0,0.0,3.65,2.0
19764973.0,30.0,ЗАО,51.9,23.1,6.0,33.0,2024.0,1.0,0.0,2.62,2.0
20750050.0,4.0,ЗАО,61.3,38.8,19.0,29.0,2022.0,1.0,1.0,3.0,2.0
75018964.0,1.0,ЦАО,91.4,,48.0,85.0,2015.0,1.0,1.0,,2.0
84370000.0,4.0,ЦАО,76.7,,42.0,78.0,2019.0,1.0,1.0,3.9,2.0
147171200.0,14.0,ЦАО,124.3,,3.0,8.0,2023.0,1.0,0.0,3.2,2.0
57630000.0,27.0,ЗАО,69.6,,14.0,14.0,2023.0,1.0,0.0,3.0,2.0
23234767.0,19.0,ЮВАО,57.1,24.3,29.0,30.0,2024.0,1.0,0.0,2.87,2.0
34000000.0,4.0,ЗАО,68.0,,21.0,21.0,2023.0,1.0,0.0,,2.0
19869852.0,5.0,ЗАО,68.8,,9.0,25.0,2021.0,1.0,0.0,2.63,2.0
26357000.0,9.0,СВАО,65.4,,27.0,27.0,2022.0,1.0,0.0,,2.0
33359634.0,13.0,ЮЗАО,78.1,,28.0,32.0,2021.0,1.0,0.0,3.1,2.0
21679509.0,20.0,СВАО,59.1,,5.0,22.0,2021.0,1.0,0.0,2.65,2.0
17306100.0,6.0,ЗАО,57.4,,9.0,25.0,2021.0,1.0,0.0,2.63,2.0
38945280.0,2025.0,СЗАО,70.4,35.7,22.0,29.0,2023.0,1.0,0.0,3.15,2.0
19500000.0,7.0,ЗАО,51.0,20.3,16.0,17.0,2023.0,1.0,0.0,,2.0
25900000.0,4.0,ЮАО,47.2,,12.0,43.0,2024.0,1.0,0.0,3.0,2.0
18688012.0,10.0,ЮВАО,51.4,,26.0,33.0,2023.0,1.0,0.0,2.72,2.0
25983419.0,4.0,ЮАО,62.97,30.2,27.0,27.0,2023.0,1.0,0.0,2.87,2.0
120615000.0,1.0,ЦАО,93.5,,3.0,9.0,2023.0,1.0,1.0,,2.0
29917125.0,8.0,ЮЗАО,65.5,,13.0,25.0,2024.0,1.0,0.0,3.17,2.0
31596373.0,10.0,САО,74.1,,35.0,43.0,2023.0,1.0,0.0,4.2,2.0
33072000.0,17.0,СЗАО,62.4,,14.0,43.0,2023.0,1.0,0.0,3.15,2.0
46280000.0,8.0,ЗАО,75.0,26.6,10.0,14.0,2023.0,1.0,0.0,3.0,2.0
51000000.0,17.0,ЗАО,51.3,,11.0,34.0,2024.0,1.0,1.0,,2.0
23200000.0,10.0,СЗАО,45.9,12.9,12.0,41.0,2024.0,1.0,0.0,,2.0
73998843.0,1.0,ЦАО,92.1,61.3,43.0,85.0,2015.0,1.0,1.0,,2.0
75607525.0,12.0,ЦАО,88.7,57.8,7.0,9.0,2021.0,1.0,1.0,3.6,2.0
20708100.0,20.0,СВАО,63.0,,3.0,22.0,2021.0,1.0,0.0,2.79,2.0
30879200.0,12.0,СВАО,63.8,47.9,11.0,37.0,2024.0,1.0,0.0,3.0,2.0
24133872.0,24.0,ЗАО,62.0,24.3,2.0,21.0,2023.0,1.0,0.0,2.74,2.0
37080000.0,12.0,СЗАО,72.0,28.5,17.0,21.0,2023.0,1.0,0.0,3.1,2.0
19113240.0,4.0,ЗАО,66.4,31.5,2.0,29.0,2022.0,1.0,1.0,3.0,2.0
31137876.0,,СЗАО,69.3,,34.0,47.0,2023.0,1.0,0.0,03.05,2.0
36130440.0,16.0,СЗАО,59.7,31.9,11.0,24.0,2023.0,1.0,0.0,3.15,2.0
65470000.0,15.0,ЗАО,92.2,30.3,13.0,14.0,2023.0,1.0,0.0,3.0,2.0
85244381.0,1.0,ЦАО,76.65,,4.0,17.0,2025.0,1.0,0.0,3.28,2.0
18700000.0,7.0,ЮВАО,48.4,21.4,15.0,27.0,2023.0,1.0,0.0,,2.0
32685120.0,19.0,СВАО,77.6,,7.0,22.0,2023.0,1.0,0.0,3.0,2.0
28266000.0,18.0,ЗАО,47.0,,27.0,41.0,2024.0,1.0,0.0,3.25,2.0
43157704.0,3.0,СВАО,109.7,82.3,37.0,58.0,2015.0,1.0,0.0,,2.0
18199000.0,11.0,СВАО,51.6,,5.0,32.0,2023.0,1.0,0.0,,2.0
20115950.0,12.0,ЗАО,54.5,20.2,15.0,21.0,2023.0,1.0,0.0,2.7,2.0
42495024.0,27.0,ЮАО,88.0,53.0,3.0,15.0,2023.0,1.0,0.0,3.15,2.0
78990850.0,6.0,СЗАО,81.1,37.4,4.0,9.0,2023.0,1.0,0.0,3.25,2.0
15382197.0,5.0,ЗАО,51.7,,24.0,25.0,2021.0,1.0,0.0,2.63,2.0
29603232.0,,СЗАО,64.8,16.2,45.0,47.0,2023.0,1.0,0.0,03.05,2.0
18437040.0,14.0,ЗАО,52.2,20.8,22.0,33.0,2023.0,1.0,0.0,2.7,2.0
42665922.0,27.0,ЮАО,82.7,,5.0,15.0,2023.0,1.0,0.0,3.15,2.0
18627000.0,14.0,ЗАО,52.5,20.8,28.0,33.0,2023.0,1.0,0.0,2.7,2.0
29925769.0,11.0,СЗАО,64.7,30.1,3.0,20.0,2023.0,1.0,0.0,2.85,2.0
31900000.0,10.0,ЮВАО,69.0,32.0,3.0,14.0,2023.0,1.0,0.0,,2.0
154578600.0,14.0,ЦАО,122.1,,5.0,8.0,2023.0,1.0,0.0,3.2,2.0
28773800.0,16.0,СЗАО,63.8,,2.0,6.0,2023.0,1.0,1.0,3.24,2.0
77058760.0,6.0,СЗАО,81.9,37.3,3.0,9.0,2023.0,1.0,0.0,3.25,2.0
29765148.0,7.0,ЗАО,68.1,21.7,4.0,9.0,2023.0,1.0,0.0,2.74,2.0
22800000.0,11.0,ВАО,60.16,,6.0,20.0,2024.0,1.0,0.0,,2.0
20500000.0,13.0,ЮАО,47.0,13.0,7.0,20.0,2024.0,1.0,0.0,3.9,2.0
12500000.0,14.0,СВАО,52.8,28.5,12.0,26.0,2024.0,1.0,0.0,2.66,2.0
31000000.0,9.0,СЗАО,72.0,29.0,3.0,21.0,2023.0,1.0,0.0,,2.0
35189400.0,19.0,СВАО,78.9,59.2,3.0,32.0,2023.0,1.0,0.0,3.0,2.0
